Date,Gas consumption,UGS storage,LNG send out
2014-05-05,,0.1462422216,602.6077065481052
2014-05-06,,0.144668262,600.1554541566719
2014-05-07,,0.1317559638,597.2167495245468
2014-05-08,,0.121010289,594.2780448924215
2014-05-09,,0.1153556934,591.3460039896208
2014-05-10,,0.1271701062,588.3606532522238
2014-05-11,,0.1362446634,585.401957432125
2014-05-12,,0.133397934,582.4632527999999
2014-05-13,,0.1196112138,579.5245481678745
2014-05-14,,0.10757333759999999,576.5858435357494
2014-05-15,,0.0963613044,573.6538026329488
2014-05-16,,0.0938837754,570.7150980008236
2014-05-17,,0.1020353316,567.7830570980228
2014-05-18,,0.10914729719999999,564.8510161952222
2014-05-19,,0.1053289878,561.7390546006587
2014-05-20,,0.09744947399999998,558.793686239209
2014-05-21,,0.0915811308,555.8683090657329
2014-05-22,,0.07565693459999999,552.7296925538714
2014-05-23,,0.060811192199999996,549.790987921746
2014-05-24,,0.0636579216,546.8589470189454
2014-05-25,,0.0689627484,543.9269061161448
2014-05-26,,0.0724701522,540.9948652133442
2014-05-27,,0.0637162164,538.0561605812189
2014-05-28,,0.051717203399999995,535.1174559490937
2014-05-29,,0.0465483978,532.1787513169685
2014-05-30,,0.0376875882,529.2400466848434
2014-05-31,,0.0355889754,526.3080057820426
2014-06-01,,0.0341704686,523.3626374205929
2014-06-02,,0.0341704686,520.4305965177922
2014-06-03,,0.0341704686,517.4918918856671
2014-06-04,,0.0191595576,514.5531872535418
2014-06-05,,0.0129900246,511.6211463507411
2014-06-06,,0.0213650442,508.68244171861596
2014-06-07,,0.023988310199999998,505.7437370864908
2014-06-08,,0.0260286282,502.81169618369006
2014-06-09,,0.020568348599999998,499.8729915515649
2014-06-10,,0.0194704632,496.93428691943967
2014-06-11,,0.025338806399999997,493.9955822873145
2014-06-12,,0.025338806399999997,491.0568776551893
2014-06-13,,0.025338806399999997,488.13150048171315
2014-06-14,,0.036599418599999996,485.1994595789125
2014-06-15,,0.047860030799999995,482.26741867611184
2014-06-16,,0.0529899732,479.3353777733112
2014-06-17,,0.0722952678,476.4033368705105
2014-06-18,,0.0868883994,473.4646322383853
2014-06-19,,0.0970414104,470.5325913355847
2014-06-20,,0.103619007,467.600550432784
2014-06-21,,0.12178755299999999,464.67517325930794
2014-06-22,,0.13952860379999998,461.73646862718266
2014-06-23,,0.14982735179999998,458.80442772438204
2014-06-24,,0.1609713744,455.8590593629323
2014-06-25,,0.1688023092,452.92035473080705
2014-06-26,,0.1688023092,449.9883138280064
2014-06-27,,0.1688023092,447.0496091958812
2014-06-28,,0.1688023092,444.11090456375604
2014-06-29,,0.1688023092,441.17219993163076
2014-06-30,,0.1638666828,438.24015902883013
2014-07-01,,0.1497787728,435.594658486985
2014-07-02,,0.1464365376,432.6559538548598
2014-07-03,,0.1464365376,429.72391295205915
2014-07-04,,0.1458633054,473.7911549752881
2014-07-05,,0.14871003479999997,470.85245034316296
2014-07-06,,0.154141167,467.9137457110377
2014-07-07,,0.145785579,464.9750410789125
2014-07-08,,0.12403190279999998,462.03633644678735
2014-07-09,,0.11793038039999999,459.13095046128484
2014-07-10,,0.11622039959999998,457.1251679345962
2014-07-11,,0.1045808712,454.1931270317956
2014-07-12,,0.10173414179999998,451.2610861289949
2014-07-13,,0.0988874124,448.3223814968697
2014-07-14,,0.08935621259999998,445.39700432339356
2014-07-15,,0.08935621259999998,442.46496342059294
2014-07-16,,0.0873547578,439.53292251779226
2014-07-17,,0.0873547578,436.6075453443162
2014-07-18,,0.0886372434,433.6688407121909
2014-07-19,,0.09937320239999999,430.7367998093903
2014-07-20,,0.10860321239999998,427.7980951772651
2014-07-21,,0.10418252339999999,424.8593905451399
2014-07-22,,0.10418252339999999,421.9273496423392
2014-07-23,,0.1058827884,418.98198128088944
2014-07-24,,0.1066211892,416.0432766487643
2014-07-25,,0.107262432,413.11123574596365
2014-07-26,,0.123973608,410.1725311138384
2014-07-27,,0.141947838,407.24049021103775
2014-07-28,,0.1491958248,404.30178557891253
2014-07-29,,0.16071876359999998,401.3697446761119
2014-07-30,,0.166868865,398.4776861492585
2014-07-31,,0.1644496308,395.5389815171333
2014-08-01,,0.1644496308,392.59361315568356
2014-08-02,,0.173329872,389.65490852355833
2014-08-03,,0.1831622616,396.1653720736407
2014-08-04,,0.1828707876,524.2888957967049
2014-08-05,,0.17673040199999998,521.2635626833606
2014-08-06,,0.17673040199999998,518.3315217805599
2014-08-07,,0.17673040199999998,515.3928171484347
2014-08-08,,0.171581028,512.4541125163095
2014-08-09,,0.171581028,509.51540788418436
2014-08-10,,0.17442775739999997,506.57670325205913
2014-08-11,,0.17442775739999997,503.6379986199339
2014-08-12,,0.171581028,500.6992939878087
2014-08-13,,0.1705511532,497.753925626359
2014-08-14,,0.16953099419999998,494.8152209942337
2014-08-15,,0.1654892214,491.87651636210853
2014-08-16,,0.17291209259999998,488.93781172998337
2014-08-17,,0.1803349638,485.9991070978582
2014-08-18,,0.1760697276,483.0537387364084
2014-08-19,,0.1647702522,480.12169783360775
2014-08-20,,0.148603161,477.2096481187807
2014-08-21,,0.1399949622,474.30426213327826
2014-08-22,,0.1375465806,471.3922124184512
2014-08-23,,0.1372648224,468.4801627036242
2014-08-24,,0.1347192828,465.5747767181217
2014-08-25,,0.131454774,462.6627270032947
2014-08-26,,0.1154042724,459.75067728846767
2014-08-27,,0.1139954814,456.8652824909389
2014-08-28,,0.10738873739999999,453.9732239640855
2014-08-29,,0.11330565959999998,451.0878291665566
2014-08-30,,0.122807712,448.20243436902786
2014-08-31,,0.132037722,445.31037584217444
2014-09-01,,0.1371093696,442.4249810446456
2014-09-02,,0.13485530399999998,439.53292251779226
2014-09-03,,0.13485530399999998,436.64752772026344
2014-09-04,,0.1429291338,433.75546919341
2014-09-05,,0.1490209404,430.87007439588126
2014-09-06,,0.1598443416,427.97801586902784
2014-09-07,,0.1712992698,425.09262107149897
2014-09-08,,0.1802669532,422.2072262739702
2014-09-09,,0.1802669532,452.58050453525516
2014-09-10,,0.17218340759999998,449.6951097377264
2014-09-11,,0.1597083204,446.803051210873
2014-09-12,,0.1568518752,443.9176564133441
2014-09-13,,0.1652754738,441.0255978864908
2014-09-14,,0.1736990724,437.83367154003275
2014-09-15,,0.165508653,477.0897009909389
2014-09-16,,0.1565312538,474.1976424640855
2014-09-17,,0.1552779156,471.3055839372321
2014-09-18,,0.15208141739999997,468.4201891397033
2014-09-19,,0.1540731564,465.5281306128499
2014-09-20,,0.1554916632,462.6427358153211
2014-09-21,,0.15597745319999998,459.75067728846767
2014-09-22,,0.1507795002,456.8652824909389
2014-09-23,,0.1404127416,453.9732239640855
2014-09-24,,0.1385764554,451.0878291665566
2014-09-25,,0.13366997639999997,448.1957706397033
2014-09-26,,0.1319988588,445.31037584217444
2014-09-27,,0.133397934,442.4183173153211
2014-09-28,,0.134320935,439.5262587884677
2014-09-29,,0.13206686939999998,435.40807406589767
2014-09-30,,0.1266551688,432.5226792683689
2014-10-01,129.38284972533597,0.1329510072,429.4040539444809
2014-10-02,136.12821895405196,0.1400629728,426.5119954176275
2014-10-03,127.32341996947198,0.1573765284,423.61993689077417
2014-10-04,124.30470516987599,0.1748941158,420.7345420932453
2014-10-05,137.529075837456,0.18806874059999998,417.84248356639193
2014-10-06,179.61369419003398,0.19086689099999998,414.9504250395386
2014-10-07,179.83600208994,0.19086689099999998,412.06503024200975
2014-10-08,181.612490164206,0.18743721359999999,409.17297171515634
2014-10-09,173.40122434940997,0.1809276276,406.28091318830303
2014-10-10,174.223328903886,0.17764368719999998,403.3888546614496
2014-10-11,174.519820240164,0.17764368719999998,400.50345986392074
2014-10-12,184.2343324108739,0.1765069386,397.6114013370674
2014-10-13,202.18153334674798,0.171581028,394.719342810214
2014-10-14,201.74352331935597,0.16267163939999998,476.8697979232288
2014-10-15,189.47503454224199,0.1545492306,473.9710756670509
2014-10-16,181.56051597789588,0.15183852239999998,471.0856808695221
2014-10-17,155.75040029768996,0.15774572879999998,468.4201891397033
2014-10-18,81.66278996140692,0.17537990579999999,465.53479434217445
2014-10-19,87.34871087893862,0.19221738719999998,461.83642456705087
2014-10-20,160.82766814531374,0.1964729076,629.3559160568367
2014-10-21,182.3347408423308,0.1955887698,626.4705212593078
2014-10-22,208.8193743331667,0.18950667899999998,623.7117373189454
2014-10-23,185.14963840711135,0.177264771,620.8263425214166
2014-10-24,122.37750223093539,0.177264771,617.9476114532123
2014-10-25,130.7887613868936,0.1699390578,615.0555529263589
2014-10-26,158.20690109658398,0.16381810379999998,658.4697494757822
2014-10-27,116.6613495204323,0.15910594079999998,655.5843546782535
2014-10-28,164.16991817191598,0.1529849868,652.6989598807246
2014-10-29,185.49075870202358,0.14581472639999998,649.8135650831958
2014-10-30,112.89138535410649,0.14477513579999998,646.9348340149916
2014-10-31,94.66138790088809,0.1519939752,644.0494392174627
2014-11-01,97.92369606752442,0.1575999918,641.1707081492584
2014-11-02,113.53556767163113,0.1598443416,638.1720299532122
2014-11-03,164.91505553338337,0.1598443416,634.3137306742996
2014-11-04,176.2155013356341,0.1598443416,630.468758854036
2014-11-05,195.34271637024753,0.15947514119999998,627.2301864023062
2014-11-06,198.3445460047545,0.1527226602,623.9849502212518
2014-11-07,166.92341184008453,0.151760796,603.49398254827
2014-11-08,165.69700000645565,0.15463667279999999,600.6085877507411
2014-11-09,203.40243978273907,0.1560551796,597.7298566825368
2014-11-10,189.78870026820698,0.1443379248,594.8644530729817
2014-11-11,214.76293963198833,0.1428125442,591.9790582754529
2014-11-12,212.98828177164452,0.1428125442,589.1003272072485
2014-11-13,164.1920382093649,0.142530786,586.2215961390443
2014-11-14,155.42059062035435,0.14444479859999998,583.3428650708399
2014-11-15,157.21779063788648,0.149914794,580.4574702733112
2014-11-16,204.52984735272145,0.15538478939999997,577.5720754757823
2014-11-17,234.27433219051866,0.15538478939999997,574.7000081369025
2014-11-18,171.76836906322558,0.165702969,550.6839276512354
2014-11-19,177.39549383799616,0.16522689479999997,547.8118603123556
2014-11-20,180.30112258693998,0.16278822899999998,544.879819409555
2014-11-21,195.91089140657354,0.1617972174,542.0144157999998
2014-11-22,153.06803475604738,0.1733881668,539.1490121904446
2014-11-23,215.42812908550155,0.180373827,536.2702811222404
2014-11-24,281.69344308666183,0.17706073919999998,532.818469332125
2014-11-25,224.04201478788536,0.17427230459999998,529.0734534517296
2014-11-26,265.5360775318763,0.1660818852,543.7070030484347
2014-11-27,191.74862698166297,0.1784500986,661.1152500176274
2014-11-28,173.21197231880757,0.1784500986,653.5452535049421
2014-11-29,157.2429680078167,0.181345407,645.9685932629322
2014-11-30,203.5860273312349,0.181345407,638.3985967502468
2014-12-01,267.54427095853407,0.1803446796,628.7695078762765
2014-12-02,283.22654664258664,0.1817631864,612.8298673319603
2014-12-03,307.76660134088104,0.1806458694,585.3886299734759
2014-12-04,316.37802119732004,0.183045672,560.8594423298185
2014-12-05,301.757002508744,0.18218096579999998,536.6034675884677
2014-12-06,281.24853934706925,0.18218096579999998,522.5629899016473
2014-12-07,258.1278106036126,0.18246272399999997,509.9885326662272
2014-12-08,311.3387844203793,0.17340759839999997,499.7463806943985
2014-12-09,314.5093402346724,0.168277656,488.18481031630955
2014-12-10,289.34015536263996,0.1668494334,482.15413527759455
2014-12-11,296.156051572577,0.1668494334,479.06216487100477
2014-12-12,290.19221998724,0.1668494334,476.2167524494232
2014-12-13,291.7462794755272,0.167986182,473.3646762985171
2014-12-14,269.70188906400926,0.16912293059999997,470.51260014761107
2014-12-15,283.7883664448153,0.1514110272,466.5476811995056
2014-12-16,287.3417923387009,0.1514110272,461.9896903415155
2014-12-17,239.19205200590176,0.1514110272,459.10429554398667
2014-12-18,219.32475066099366,0.1521202806,456.2189007464578
2014-12-19,238.077552010103,0.15482127299999998,453.333505948929
2014-12-20,235.41096695937455,0.15051717359999997,450.44811115140016
2014-12-21,216.52075673811086,0.1534902084,447.5560526245468
2014-12-22,208.63100985543556,0.1681707822,501.4856140481052
2014-12-23,210.66563151446505,0.17736192899999997,526.921068879901
2014-12-24,216.35603040434964,0.1880881722,524.0290103530476
2014-12-25,223.88420471882313,0.19125552299999998,521.1369518261941
2014-12-26,253.0537228707591,0.1932764094,518.2382295700163
2014-12-27,272.33051482799067,0.1932764094,515.3461710431629
2014-12-28,290.49966626122347,0.1922368188,512.5340772682041
2014-12-29,323.424379362677,0.18490138979999998,509.6420187413507
2014-12-30,312.8073921177031,0.18490138979999998,506.7499602144974
2014-12-31,276.0047970162019,0.18490138979999998,503.85790168764396
2015-01-01,216.9082749470288,0.19835777279999997,500.9658431607906
2015-01-02,240.87435681435832,0.2063247288,498.07378463393724
2015-01-03,268.2497704114512,0.20397350520000002,495.1883898364084
2015-01-04,291.64235120674346,0.19676438159999998,492.296331309555
2015-01-05,283.8122942141167,0.19391765219999998,489.4042727827016
2015-01-06,273.97211693503,0.19391765219999998,486.5122142558483
2015-01-07,280.8521482505058,0.19391765219999998,483.63348318764395
2015-01-08,262.9405691055349,0.19346100959999998,480.75475211943973
2015-01-09,237.32475955281308,0.19346100959999998,477.8626935925863
2015-01-10,230.66135240765095,0.2003106486,474.98396252438204
2015-01-11,256.7498326180863,0.2006701332,472.1118951855023
2015-01-12,264.26516490898945,0.1960842756,469.2398278466225
2015-01-13,279.7947765831432,0.2042358318,466.41440661301465
2015-01-14,298.8177791101348,0.19313067239999998,463.57565792075764
2015-01-15,289.61655850923455,0.19596768599999997,460.716918040527
2015-01-16,305.83182460637755,0.1831719774,457.86484188962095
2015-01-17,303.21130625492367,0.1831719774,455.0860667612848
2015-01-18,306.5200588228942,0.1817437548,452.27397298632604
2015-01-19,363.9947918475342,0.1796062788,449.52185277528815
2015-01-20,360.52189366275235,0.1824530082,446.7364139176275
2015-01-21,360.2398396979636,0.1709786484,443.9443113306424
2015-01-22,351.396281812691,0.169832184,441.39210299934086
2015-01-23,328.044198943984,0.169832184,438.639982788303
2015-01-24,282.7690501212162,0.169832184,435.88119884794054
2015-01-25,270.8933548496607,0.169832184,433.08909626095533
2015-01-26,277.0628401190443,0.1798686054,430.2770024859966
2015-01-27,284.3105369873304,0.1771384656,427.5115548163095
2015-01-28,296.42199179921846,0.173961399,424.58617764283343
2015-01-29,326.8460790484473,0.160747911,420.80784311581533
2015-01-30,312.0488352735202,0.151615059,417.71587270922555
2015-01-31,298.61262103963645,0.15002166779999998,414.8238141823722
2015-02-01,309.6333009687902,0.1505851842,412.07835770065884
2015-02-02,364.31543481437546,0.1399658148,409.1862991738054
2015-02-03,361.8750904603994,0.12624710520000001,406.4408426920921
2015-02-04,353.85022995535576,0.10666005240000001,403.03567700724864
2015-02-05,356.2839033413678,0.09218351039999999,399.27066993887956
2015-02-06,352.8841635753778,0.0881028744,388.93522575650724
2015-02-07,321.9756896299566,0.0727616262,385.01695291367366
2015-02-08,295.9643212683558,0.0616661826,382.2648327026358
2015-02-09,317.5156723044916,0.058003325999999994,379.47939384497516
2015-02-10,326.8365207102805,0.047277082799999995,376.68729125798995
2015-02-11,323.430273053309,0.038756326199999996,368.46424927149906
2015-02-12,318.32959040050497,0.038756326199999996,364.7858706843491
2015-02-13,288.56278209768436,0.05762440979999999,361.9671131800658
2015-02-14,250.9324711458222,0.0724410048,359.0750546532124
2015-02-15,245.18966905124927,0.09050267699999999,356.3229344421745
2015-02-16,288.8736261007755,0.09050267699999999,353.4708582912684
2015-02-17,281.5888872108147,0.095554893,350.7254018095551
2015-02-18,266.8441284349491,0.0918531732,347.9399629518944
2015-02-19,271.16645353404533,0.0861499986,345.17451528220744
2015-02-20,280.808609151632,0.0721106676,342.16250962751224
2015-02-21,274.3241787149351,0.0691862118,339.39706195782526
2015-02-22,291.36500182925386,0.0623851518,336.62495055881374
2015-02-23,289.1032180560287,0.0443720586,333.7795381372322
2015-02-24,285.25846522447546,0.044653816799999996,331.03408165551883
2015-02-25,266.1672220198587,0.0464026608,328.29528890313003
2015-02-26,256.5558397852201,0.061491298199999996,325.40323037627667
2015-02-27,269.1862959989785,0.0673693572,322.62445524794055
2015-02-28,231.97092921889174,0.07267418399999999,319.79237028500813
2015-03-01,240.01150520930332,0.0816710148,316.9669490514002
2015-03-02,287.9137452828272,0.0833324166,314.2814661336078
2015-03-03,282.1197832769243,0.07725032579999999,380.48561697298175
2015-03-04,279.02451358828336,0.0624045834,442.37167121004927
2015-03-05,269.3373459528509,0.0521932776,434.6217540056012
2015-03-06,227.91566448053302,0.0562933452,429.27077935798997
2015-03-07,191.08504247454505,0.0562933452,426.3787208311366
2015-03-08,212.67937949158664,0.0562933452,423.59328197347594
2015-03-09,266.2575202650592,0.052591625399999994,416.26317971647427
2015-03-10,244.1465124336796,0.0577021362,406.1409748724875
2015-03-11,250.64038193045207,0.0653776182,397.0183294271827
2015-03-12,228.13347816919523,0.0653776182,394.17291700560116
2015-03-13,250.34995269989727,0.0653776182,390.05473228303117
2015-03-14,248.37310852525582,0.0653776182,384.39722608649083
2015-03-15,258.63241609898773,0.0645517752,381.6384421461284
2015-03-16,290.6394632786478,0.06302639460000001,378.7996934538714
2015-03-17,272.39362634653594,0.06302639460000001,375.8609888217461
2015-03-18,265.958825641644,0.06302639460000001,373.10886861070827
2015-03-19,272.89795764211783,0.06302639460000001,395.88549544200976
2015-03-20,241.54718194083827,0.06405626939999999,414.21075108451384
2015-03-21,234.31959442344237,0.06405626939999999,411.47195833212504
2015-03-22,227.03878306207568,0.06405626939999999,408.7265018504117
2015-03-23,255.92309763040566,0.05917893779999999,405.38130972948915
2015-03-24,269.83753145963806,0.0558269868,493.3292093548598
2015-03-25,260.5243564402483,0.0442943322,490.23057521894543
2015-03-26,249.7278959827001,0.041340729,487.0586400604611
2015-03-27,242.0684932562816,0.039096379199999996,483.88670490197677
2015-03-28,192.85601517712735,0.050939939399999995,480.75475211943973
2015-03-29,206.49574420327139,0.0673499256,477.62279933690263
2015-03-30,238.90948857866334,0.0668835672,400.9366022700163
2015-03-31,234.42448425863688,0.0594412644,398.21113697627663
2015-04-01,248.94205016893812,0.0439057002,394.9659007952223
2015-04-02,228.07041792527002,0.030381306599999994,358.27540713426674
2015-04-03,209.90523478083236,0.0274179876,355.60325167512343
2015-04-04,194.52560913705577,0.0357930072,352.9510874039537
2015-04-05,171.09939489334806,0.0488899056,350.29225940345947
2015-04-06,172.03138808148742,0.056740271999999994,347.63343140296524
2015-04-07,180.67860893494887,0.0678551472,343.12208665024696
2015-04-08,171.62081854530555,0.0717803304,340.46992237907733
2015-04-09,162.54060596829805,0.0717803304,337.81109437858305
2015-04-10,144.743728311627,0.07869798,334.9523544983524
2015-04-11,149.4053612566022,0.0736651956,332.19357055799
2015-04-12,176.7564225390421,0.0641048484,381.1319987174628
2015-04-13,190.3844287328711,0.061520445599999994,493.5624398812189
2015-04-14,153.42760045984795,0.064367175,490.39050472273453
2015-04-15,159.97326022474925,0.0646489332,487.12527735370657
2015-04-16,166.08059965145972,0.0659799978,483.9533421952222
2015-04-17,165.87017913354362,0.0659799978,481.08127485634253
2015-04-18,154.5742312604172,0.06882672719999999,478.20920751746274
2015-04-19,180.5855583593069,0.06273492060000001,475.3438039079076
2015-04-20,180.59566116429903,0.060937497599999994,472.4717365690278
2015-04-21,158.55610102910987,0.063784227,469.60633295947264
2015-04-22,159.5293296149925,0.063784227,466.76092053789114
2015-04-23,155.7398958370566,0.063784227,463.8288796350904
2015-04-24,146.6291591299889,0.0584794002,460.71025431120245
2015-04-25,137.51011977952152,0.0546222276,457.4650181301481
2015-04-26,157.65432441961653,0.05156175059999999,454.5596321446456
2015-04-27,196.5509534300486,0.036550839599999996,451.55429021927495
2015-04-28,194.7424767409735,0.027087650399999996,448.6888866097198
2015-04-29,198.63990614141736,0.0174787242,445.0504903985171
2015-04-30,196.94890407117103,0.0161476596,582.3832880481052
2015-05-01,195.5257297240684,0.0148554582,579.6111766490936
2015-05-02,176.29432518895402,0.0148554582,576.752436768863
2015-05-03,153.6829470563403,0.0148554582,573.8537145126851
2015-05-04,138.49382701492914,0.0148554582,570.9350010685336
2015-05-05,160.59333889124252,0.013524393599999998,567.8030482859965
2015-05-06,180.17777638833866,0.012193329,564.9309809471167
2015-05-07,181.01639720174825,0.010862264399999998,562.058913608237
2015-05-08,175.47214349522312,0.0099295476,558.8336686151563
2015-05-09,148.63892044719356,0.011892139199999999,555.6950521032946
2015-05-10,129.9053950034315,0.0147388686,552.5630993207576
2015-05-11,131.7313203845331,0.0141753522,526.8211129400328
2015-05-12,140.81620979097198,0.0141753522,620.8130150627675
2015-05-13,150.0007718563489,0.0141753522,617.5677788817131
2015-05-14,182.2703142921726,0.0141753522,614.0160111517296
2015-05-15,151.06491897859155,0.0141753522,610.3842786698515
2015-05-16,122.48324772420163,0.0176244612,523.4292747138384
2015-05-17,135.3656564950845,0.0176244612,520.7637829840196
2015-05-18,168.99756940486216,0.0176244612,518.051645148929
2015-05-19,173.00007669968556,0.020374032599999998,515.2595425619438
2015-05-20,173.20241446989348,0.0121641816,512.580723373476
2015-05-21,152.14446861140976,0.0121641816,509.7952845158153
2015-05-22,142.47469156231642,0.0121641816,506.93654463558465
2015-05-23,121.84859946503373,0.0298566534,504.16443323657313
2015-05-24,118.90708530428716,0.0352294908,501.39232183756155
2015-05-25,133.80608255330506,0.038027641200000004,498.53358195733097
2015-05-26,145.18625656822127,0.0306436332,495.6881695357494
2015-05-27,142.91091108225856,0.0306436332,492.8094384675451
2015-05-28,142.09587895984345,0.0306436332,489.9506985873145
2015-05-29,153.4717230767846,0.028719904799999994,487.0653037897856
2015-05-30,129.65223261078467,0.028719904799999994,484.1999001802305
2015-05-31,131.75746035719328,0.028719904799999994,481.38780640527165
2015-06-01,162.64241160096304,0.024046605,478.52240279571646
2015-06-02,150.4743476723335,0.011717254799999998,475.52372459967035
2015-06-03,145.58831236040425,0.004420688999999999,472.7915955766061
2015-06-04,131.5174050139156,0.0032645087999999996,469.92619196705095
2015-06-05,119.18464412426873,0.0057711852,466.85421274843475
